ClientID,subClientID,Entity1,Team,strActiveBroker,strActiveTrader,strLiquidityProvider,strMarketMaker,Accreditation,Deal_Source_Group,House_Client,Clearing_Fee,rebateAmount,Net_Revenue,Product1,Year_Month,Currency,Clearing_Member,Fiscal_Year,Fiscal_Quarter,Fiscal_Month,Fiscal_Half,Net_Revenue_SGD,Business_Type_Group,Entity2,Country,masDesc_final,Business_Type,Final_Allocation,Region_Group,Traded_Volume,Net_Revenue_Adjusted,Clearing_Fee_SGD,Rebates_SGD,Entity,Tier,Account_Manager,Net_Revenue_Factor,Product_Group,Product_Group1,Product_Type,Product_Type2,Product2,Product2_Label,Product1_Label,Member_Short_Name,Trading_Days,RegionAllocation,TeamAllocation,masDescription,Trade_Session,BUM_Disclosure_Year
10206,10206,TD Securities,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,Screen,Client,14458,0,2640,ZACE,2023-05,USD,S560,2022,Q2,5,1H,0.258,Buy-Side,Balyasny Asset Management,Singapore,LiquidityProvider,Academic,1,Europe,45,51.2775,5777.91,0,TD Securities,Commods,Richard Wenk,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Ambuja Cements Futures,Morgan Stanley,22,1,1,LiquidityProvider,T,FY14
10206,10206,TD Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM,Screen,House,1547.65,0.6,40.8,ZAXS,2024-09,SGD,S560,2024,Q3,9,2H,20962.2,Trading Firms,Ovata Capital Management,Singapore,LiquidityProvider,Academic,1,SG ROA,50,-9.17e-15,11383.992,154.8,TD Securities,Tier 2,Brenna Koh,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Axis Bank Futures,KGI,21,1,1,ActiveTrader,T,FY23
10206,10206,TD Securities,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,42,0,371.5266055,ZCOA,2025-08,USD,S001,2025,Q3,8,2H,62.952,Trading Firms,Wells Fargo Securities,Singapore,LiquidityProvider,Academic,1,Hong Kong,1852,287.3475,100.62,92.07048142,TD Securities,GAM,Carl Davey,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Coal India Futures,Morgan Stanley,19,1,1,LiquidityProvider,T,FY18
10206,10206,TD Securities,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM,NLT,Client,7293,0,501,ZHND,2024-01,SGD,S111,2023,Q1,1,1H,129,Buy-Side,Value Opportunities VCC - QIO Fund,Singapore,ActiveTrader,Academic,1,SG ROA,20,1204.073665,322.5,0,TD Securities,GAM,Tan Say Liang,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Hindalco Industries Futures,BPI,19,0.5,1,ActiveTrader,T,FY12
10206,10206,TD Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM,Screen,Client,2580,117,29863,ZHPC,2025-07,SGD,S020,2025,Q3,7,2H,5389.6,Trading Firms,Longrun Financial,Singapore,LiquidityProvider,Academic,1,China,535,8431.698,27.606,0,TD Securities,China,David Wang Lipeng,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Hindustan Petroleum Corp Futures,CIMB,19,1,1,MarketMaker,T+1,FY25
10206,10206,TD Securities,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,Client,40762.75,5162.800789,1.14e-13,ZLPC,2024-02,USD,S289,2023,Q1,2,1H,892.035,Trading Firms,TRADEPRO DMCC,Singapore,LiquidityProvider,Academic,1,SG ROA,280,0.387,928.026,0,TD Securities,Tier 2,Renaud Gocsei,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Lupin Futures,DBS Vickers,21,1,1,ActiveTrader,T,FY24
10206,10206,TD Securities,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD|WANGV,NLT,Client,20.4,0,446.6,ZNTP,2025-04,USD,S660,2024,Q2,4,1H,947.9205298,Buy-Side,Concord Futures Agency,Singapore,LiquidityProvider,Academic,1,Europe,1487,704.9026818,129,0,TD Securities,Tier 2,omnibus,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,NTPC Futures,Marex,21,0.25,1,LiquidityProvider,T,FY20
10206,10206,TD Securities,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,Screen,Client,1523.15,10,2536.6,ZVDA,2025-06,USD,S009,2024,Q2,6,1H,0,Buy-Side,Millennium Capital Management,Singapore,MarketMaker,Academic,1,SG ROA,12451.5,307.4715,5.16,0,TD Securities,Tier 2,Britney Tan Hwee Sian,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Vedanta Limited Futures,HGNH,21,1,1,ActiveTrader,T,FY25
12208,12208,Theme,Omnibus,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,39,254811.168,27.2,ACF,2021-05,USD,S289,2020,Q2,5,1H,1225.5,Bank Trading Desks,CSC Commodities UK LTD,Afghanistan,ActiveTrader,Academic,1,SG ROA,20,8523.528772,1315.8,0,Theme,Commods,Richard Wenk,,Commods,Commods,Coking Coal,Coking Coal,Coking Coal,Coking Coal,Coking Coal Futures,Mizuho SG,19,0.5,1,LiquidityProvider,T,FY14
12208,12208,Theme,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,1.5,0,366.8,ACFO,2023-05,USD,S389,2022,Q2,5,1H,2889.084,Buy-Side,BainBridge Navigation Pte Ltd,Afghanistan,ActiveTrader,Academic,0.75,Japan,4,10046.63313,2730.156,0,Theme,Tier 1,Penny Pan Ranran,,Commods,Commods,Coking Coal,Coking Coal,Coking Coal,Coking Coal,Coking Coal Options on Futures,IBKR,22,0.5,1,ActiveBroker,T+1,FY20
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANSY,Screen,Client,2046,0,4071.6,AMF,2022-06,USD,S888,2021,Q2,6,1H,619.2,Trading Firms,Undisclosed,Afghanistan,LiquidityProvider,Academic,1,SG ROA,41,619.2,356.7,0,Theme,Tier 2,Lily Chia,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Anhydrous Milk Fat (AMF) Futures,Morgan Stanley,19,0.125,1,ActiveTrader,T+1,FY14
12208,12208,Theme,Europe NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,COHENC,NLT,Client,366,0,82.5,BRL,2021-08,USD,S288,2021,Q3,8,2H,8621.07,Buy-Side,Bayar Trading,Afghanistan,LiquidityProvider,Academic,1,SG ROA,4935,1470.8322,3791.052,0,Theme,Tier 2,Vivian Wang Min,,Financials,FX/IR,FX,FX,BRL,SGX BRL/USD Futures,SGX BRL/USD Futures,JP Morgan,20,0.5,1,ActiveTrader,T+1,FY20
12208,12208,Theme,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|TANBHS,Screen,Client,150.15,0,174.6225,BTP,2024-08,USD,S883,2024,Q3,8,2H,2193,PTG,AMN Bulk Carriers,Afghanistan,LiquidityProvider,Academic,0.5,SG ROA,33500,-285.7386192,4407.93,0,Theme,China,Carl Davey,,Financials,FX/IR,Crypto,Cryptocurrencies,Crypto,SGX Bitcoin Perpetual Futures,SGX Bitcoin Perpetual Futures,Phillip,21,1,1,LiquidityProvider,T+1,FY22
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,Client,81,0,190.4,BTR,2025-08,USD,S078,2025,Q3,8,2H,253.227,PTG,XTX Markets,Afghanistan,LiquidityProvider,Academic,1,China,33107.25,6416.718,1410.8472,150492.8291,Theme,Tier 1,Kenny Groth,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Butter (BTR) Futures,Macquarie,22,1,0.5,MarketMaker,T,FY25
12208,12208,Theme,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,NLT,Client,342,346.6216216,1.29,BZNF,2021-06,USD,S009,2020,Q2,6,1H,170.28,Brokerage/Agency,Transtrend,Afghanistan,ActiveTrader,Academic,1,SG ROA,40,18.447,75.465,66.48852492,Theme,China,Craig Cohen,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,BZ-Naphtha Spread Futures,JP Morgan,21,1,1,LiquidityProvider,T+1,FY25
12208,12208,Theme,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,220,98.7,48877.5,C3F,2023-11,USD,S020,2023,Q4,11,2H,85.14,Brokerage/Agency,Alpha Academic Ltd,Afghanistan,ActiveTrader,Academic,0.125,China,44,4.8375,28892.7,0,Theme,Omnibus,Craig Cohen,,Commods,Commods,FFA,FFA,FFA,FFA,Capesize Route C3 Futures,Morgan Stanley,19,1,1,LiquidityProvider,T,FY17
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,Screen,Client,153854.8,0,12537,C5F,2024-11,USD,S350,2024,Q4,11,2H,6072.739514,PTG,Millennium Capital Management,Afghanistan,ActiveTrader,Academic,1,USA,400,77.4,59948.88,1192.801006,Theme,Tier 1,Carl Davey,,Commods,Commods,FFA,FFA,FFA,FFA,Capesize Route C5 Futures,Phillip,22,1,1,LiquidityProvider,T,FY17
12208,12208,Theme,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,Client,240,0,-11.55744904,CWFO,2022-07,SGD,S078,2022,Q3,7,2H,395.901,Brokerage/Agency,Mika Resources (Singapore),Afghanistan,MarketMaker,Academic,1,Omnibus,1,1135.2,483.75,122.98,Theme,Omnibus,omnibus,,Commods,Commods,FFA,FFA,FFA,FFA,Capesize Time Charter (5 Routes) Average Futures O,Deutsche,19,1,1,LiquidityProvider,T,FY18
12208,12208,Theme,Omnibus,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|GROTHK,Screen,Client,7600,0,28.7,EJP,2023-07,USD,S011,2023,Q3,7,2H,142.2225,Trading Firms,Citigroup Prop,Afghanistan,ActiveTrader,Academic,1,China,50,7283.216841,102.555,0,Theme,China,Craig Cohen,,Financials,Equity Derivatives,Equity,Equity Index,EJP,EJP,SGX FTSE Blossom Japan Index Futures,Yuanta Global,22,1,1,ActiveTrader,T+1,FY13
12208,12208,Theme,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,97.75,0,4599,ETP,2023-10,USD,S001,2023,Q4,10,2H,36221.8584,PTG,Balyasny Asset Management,Afghanistan,ActiveTrader,Academic,1,Hong Kong,12,2284.59,516,0,Theme,Tier 1,Richard Wenk,,Financials,FX/IR,Crypto,Cryptocurrencies,Crypto,SGX Ethereum Perpetual Futures,SGX Ethereum Perpetual Futures,Morgan Stanley,21,1,1,LiquidityProvider,T,FY15
12208,12208,Theme,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,NLT,Client,71.75,0,0,FEFTS,2021-03,USD,S350,2020,Q1,3,1H,2043.185485,Buy-Side,Maven Investment Partners Limited,Afghanistan,LiquidityProvider,Academic,1,Hong Kong,3106,1748.208,21.93,0,Theme,Tier 2,David Wang Lipeng,,Commods,Commods,Iron Ore,Iron Ore,Iron Ore,Iron Ore,TSI Iron Ore CFR China (62% Fe Fines) Index Futures (Trade-at-Settlement),Merrill Lynch,21,0.5,1,ActiveTrader,T+1,FY15
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,Screen,Client,13275,28547.46256,1452.75,FID,2022-01,USD,S092,2021,Q1,1,1H,42.57,Brokerage/Agency,Verition Fund Management LLC,Afghanistan,LiquidityProvider,Academic,0.125,Omnibus,21093,14.19,18149.01,0,Theme,Tier 3,Vivian Wang Min,,Financials,Equity Derivatives,Equity,Equity Index,FID,FTSE Indonesia Index Futures,FTSE Indonesia Index Futures,GH Financials,21,1,1,ActiveTrader,T+1,FY24
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,Screen,House,938.9,0,700,FVN,2022-04,USD,S001,2021,Q2,4,1H,71.595,PTG,Flow Traders,Afghanistan,ActiveTrader,Academic,1,China,638,309.6,13020.6279,0,Theme,GAM,Yan Xuan Li,,Financials,Equity Derivatives,Equity,Equity Index,FVN,SGX FTSE Vietnam 30 Index Futures,FTSE Vietnam 30 Index Futures,Phillip,19,1,1,ActiveTrader,T,FY17
12208,12208,Theme,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANSY,Screen,Client,120,0,231,GINB,2022-08,USD,S389,2022,Q3,8,2H,-3370.645161,Trading Firms,Qingdao Lide,Afghanistan,LiquidityProvider,Academic,1,Hong Kong,100,64.5,899.775,22178.2078,Theme,Tier 3,David Chiam,,Financials,Equity Derivatives,Equity,Equity Index,GINB,GIFT Derivatives,GIFT City Bank Index Futures,Macquarie,21,0.25,0.5,ActiveTrader,T+1,FY16
12208,12208,Theme,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS,Screen,Client,61.5,0,66,JB,2021-04,USD,S813,2020,Q2,4,1H,5.676,Buy-Side,Qube,Afghanistan,MarketMaker,Academic,0.5,SG ROA,41,140.25,387,0,Theme,Tier 1,Britney Tan Hwee Sian,,Financials,FX/IR,Interest Rates,Interest Rates,JB,JGB Futures,Mini Japanese Government Bond (JGB) Futures,Merrill Lynch,21,1,1,LiquidityProvider,T,FY21
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TANBHS|DAVEYC,Screen,House,8844,0,1.44,KRW,2023-06,USD,S888,2022,Q2,6,1H,1583.604,Buy-Side,Saxo Capital Markets,Afghanistan,ActiveTrader,Academic,1,Omnibus,10,1123.848,13785.585,0,Theme,Tier 2,Jun Won Lee,,Financials,FX/IR,FX,FX,KRW,KRW/USD FX Futures (Full-Sized),KRW/USD FX Futures (Full-Sized),Goldman Sachs,21,1,1,LiquidityProvider,T+1,FY24
12208,12208,Theme,Omnibus,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|GROTHK,NLT,Client,9141,0,31675.47,LPF,2022-03,USD,S350,2021,Q1,3,1H,61.404,Trading Firms,K2J Global IFSC,Afghanistan,ActiveTrader,Academic,1,Europe,2982,1664.58375,23132.925,6269.4,Theme,GAM,Craig Cohen,,Commods,Commods,Iron ore,Iron ore,Iron Ore,Iron ore,Platts Iron Ore CFR China (Lump Premium) Index Fut,SG Securities,19,1,1,ActiveTrader,T+1,FY16
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB,NLT,Client,440,546.6398192,26494.31462,M42F,2024-12,USD,S016,2024,Q4,12,2H,1588.635,Brokers Prop,Verition Fund Management LLC,Afghanistan,ActiveTrader,Academic,1,Hong Kong,10,1.935,2073.288,0,Theme,GAM,omnibus,,Commods,Commods,Thermal Coal,Thermal Coal,Thermal Coal,Thermal Coal,IHS McCloskey M42 - Indonesian 4200kc GAR FOB Ther,StoneX,19,0.125,1,ActiveTrader,T+1,FY19
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,DAVEYC|TOHL,Screen,Client,6,3149.230036,13.5,MEG,2024-04,USD,S888,2023,Q2,4,1H,70.66392851,Brokers Prop,Futu Singapore,Afghanistan,ActiveTrader,Academic,0.25,SG ROA,10357,37.41,2073.159,0,Theme,Tier 3,Renaud Gocsei,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,ICIS MEG CFR China Swap,DBS Vickers,21,1,1,ActiveTrader,T+1,FY14
12208,12208,Theme,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,NLT,Client,26392.5,124.2,169.5,MEGF,2025-06,USD,S560,2024,Q2,6,1H,33.54,PTG,Transtrend,Afghanistan,MarketMaker,Academic,1,SG ROA,17154,97.266,3.87,0,Theme,Tier 3,Britney Tan Hwee Sian,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,ICIS MEG CFR China Futures,UBS Futures,18,1,1,LiquidityProvider,T,FY16
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK|JUDGEM,Screen,Client,475,0,300,MKP,2024-09,USD,S020,2024,Q3,9,2H,1315.8,Buy-Side,Synergy Link Capital Sdn. Bhd.,Afghanistan,ActiveTrader,Academic,1,Europe,28571,7.095,1504.14,0,Theme,Tier 3,Bobby Lush,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX NZ Milk Price (MKP) Futures,Merrill Lynch,19,1,1,ActiveTrader,T,FY23
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK,Screen,Client,271.7,0,50,MTWD,2025-02,USD,S016,2024,Q1,2,1H,12439.4,Brokerage/Agency,Crabel Capital Management LLC,Afghanistan,LiquidityProvider,Academic,0.25,SG ROA,584,39083.13,23085.711,658.674,Theme,Tier 3,Richard Wenk,,Financials,FX/IR,FX,FX,MTWD,SGX TWD/USD FX (Micro) Futures,SGX TWD/USD FX (Micro) Futures,Orient Futures,21,1,1,LiquidityProvider,T,FY15
12208,12208,Theme,Europe NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD|WANGV,Screen,Client,531.6,1500,-56.2352459,MUC,2024-05,USD,S660,2023,Q2,5,1H,328.95,Brokerage/Agency,Tiger Brokers (HK) Global Limited,Afghanistan,ActiveTrader,Academic,1,China,3503,77.4,105.78,0,Theme,Omnibus,Brenna Koh,,Financials,FX/IR,FX,FX,MUC,USD/CNH Futures,USD/CNH FX Futures Mini,Barclays,18,0.25,1,ActiveTrader,T,FY23
12208,12208,Theme,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,Screen,Client,0,0,1105,MXF,2022-10,USD,S108,2022,Q4,10,2H,1435,PTG,Jinrui Futures,Afghanistan,ActiveTrader,Academic,1,SG ROA,6,2572.647,774,0,Theme,Tier 3,Brenna Koh,,Commods,Commods,Petchem,Petchem,Petchem,Petchem,SGX ICIS Isomer MX FOB Korea Futures,Phillip,19,1,1,ActiveTrader,T,FY24
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,CHIALPL,Screen,Client,145.8,0,-4951.25486,NJ,2023-01,USD,S078,2022,Q1,1,1H,877.2,Trading Firms,Propex Singapore Pte Ltd,Afghanistan,ActiveTrader,Academic,0.5,Omnibus,155,69.66,41.022,186.24375,Theme,China,Lily Chia,,Commods,Commods,Oil,Oil,Oil,Oil,Naphtha Swap CFR Japan,Goldman Sachs,21,1,1,ActiveTrader,T,FY24
12208,12208,Theme,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,TOHL,Screen,Client,45,45.79555794,466.4634146,NKO,2024-03,USD,S660,2023,Q1,3,1H,1032,Trading Firms,Enesel Group,Afghanistan,LiquidityProvider,Academic,1,Europe,271,2331.288,206.4,0,Theme,Tier 2,Kenny Groth,,Financials,Equity Derivatives,Equity,Equity Index,NKO,Nikkei 225 Options,Nikkei 225 Options,Barclays,22,1,1,ActiveTrader,T,FY15
12208,12208,Theme,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM|TANSY,NLT,Client,524.55,0,200,NSP,2025-01,USD,S883,2024,Q1,1,1H,-70441.353,Brokerage/Agency,Goldman House,Afghanistan,LiquidityProvider,Academic,1,SG ROA,1108,146.7375,13.158,3283.613844,Theme,Tier 2,Brenna Koh,,Financials,Equity Derivatives,Equity,MSCI NTR,MSCI NTR,MSCI Singapore NTR (USD) Index Futures,MSCI Singapore NTR (USD) Index Futures,UBS Futures,21,1,1,LiquidityProvider,T,FY14
12208,12208,Theme,SGROA RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,House,20702.5,0,3300.5,PWF,2021-02,USD,S009,2020,Q1,2,1H,576.63,Brokerage/Agency,Schonfeld Strategic,Afghanistan,ActiveTrader,Academic,1,SG ROA,673,23.22,4121.292,3.38625,Theme,Tier 1,Jun Won Lee,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Panamax Time Charter Average (5 Routes) Futures,JP Morgan,21,1,1,LiquidityProvider,T,FY21
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LIYAN,Screen,Client,22482.9,3826.15,64.34,PWFO,2021-12,USD,S560,2021,Q4,12,2H,-4143.9057,Brokerage/Agency,Optiver,Afghanistan,ActiveTrader,Academic,0.5,SG ROA,14,6796.824563,3436.56,0,Theme,Commods,omnibus,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Panamax Time Charter Average (5 Route) Options,Deutsche,19,0.5,1,LiquidityProvider,T+1,FY22
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,NLT,Client,3925,0,3.6,RT,2025-07,USD,S660,2025,Q3,7,2H,6.15,Brokerage/Agency,Huatai Securities,Afghanistan,MarketMaker,Academic,1,Hong Kong,45,108078.8445,479.622,0,Theme,Commods,Carl Davey,,Commods,Commods,Rubber,Rubber,Rubber,Rubber,Rubber,Phillip,21,1,1,LiquidityProvider,T,FY26
12208,12208,Theme,HK NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,Screen,Client,489,550,503.75,SMP,2021-07,USD,S001,2021,Q3,7,2H,22258.434,PTG,Flow Traders,Afghanistan,LiquidityProvider,Academic,1,Europe,206,7.33e-14,266.772,0,Theme,Tier 2,David Wang Lipeng,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Skim Milk Powder (SMP) Futures,HGNH,21,1,1,ActiveTrader,T,FY18
12208,12208,Theme,Commodities Sales Europe,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGD,Screen,House,1078,0,732.9186677,SMPO,2024-10,USD,S020,2024,Q4,10,2H,-22.575,Buy-Side,Huatai Futures,Afghanistan,ActiveBroker,Academic,0.5,SG ROA,1404,799.1808,3.06375,0,Theme,Tier 1,Richard Wenk,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Skim Milk Powder (SMP) Options,Barclays,19,1,1,LiquidityProvider,T,FY24
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GOCSEIR,Screen,Client,58.5,0,243.2,ST,2023-12,USD,S328,2023,Q4,12,2H,9.03,PTG,ADMIS (Thomas David James Mold),Afghanistan,ActiveTrader,Academic,0.25,SG ROA,13464,309.6,1419,64478.70533,Theme,Tier 3,William Gulya,,Financials,Equity Derivatives,Equity,Equity Index,ST,Straits Times Index Futures,Straits Times Index Futures,Goldman Sachs,21,1,1,MarketMaker,T,FY24
12208,12208,Theme,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,7096.1,0,600,SWF,2022-02,SGD,S560,2021,Q1,2,1H,1533.939,Buy-Side,Undisclosed,Afghanistan,LiquidityProvider,Academic,0.5,Hong Kong,1,645,3551.37,79836.036,Theme,Tier 1,Penny Pan Ranran,,Commods,Commods,FFA,FFA,FFA,FFA,Baltic Supramax Time Charter (10 Routes) Average F,JP Morgan,21,1,1,ActiveTrader,T,FY24
12208,12208,Theme,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,JUDGEM,Screen,House,1157,0,552.5,TFO,2023-08,USD,S350,2023,Q3,8,2H,-18.69357455,Brokerage/Agency,Tiger Brokers (NZ) Limited,Afghanistan,ActiveTrader,Academic,1,Omnibus,4560,1194.669,81013.548,2387.7,Theme,Commods,Vivian Wang Min,,Commods,Commods,Rubber,Rubber,Rubber,Rubber,SICOM TSR 20 Rubber Options,Barclays,19,1,1,ActiveTrader,T+1,FY18
12208,12208,Theme,China,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,LUSHB|KOHBRENNA,Screen,Client,202.77,0,27.2,TU,2022-11,USD,S883,2022,Q4,11,2H,20329.11,Trading Firms,Millennium Capital Management,Afghanistan,ActiveTrader,Academic,1,Europe,4,692.8332,2.322,0,Theme,AMAO,Vivian Wang Min,,Financials,FX/IR,FX,FX,TU,THB/USD FX Futures,THB/USD FX Futures,JP Morgan,21,1,1,LiquidityProvider,T+1,FY25
12208,12208,Theme,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA|DAVEYC,Screen,Client,15,0,18240,UCO,2022-09,USD,S061,2022,Q3,9,2H,43.344,Buy-Side,Millennium Capital Management,Afghanistan,LiquidityProvider,Academic,0.125,SG ROA,61,953.25,391.8375,0,Theme,China,Bobby Lush,,Financials,FX/IR,FX,FX,UCO,USD/CNH Options,USD/CNH FX Options,SG Securities,22,1,1,LiquidityProvider,T,FY16
12208,12208,Theme,SGROA NBS,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,16.4,0,412.5,US,2021-11,USD,S016,2021,Q4,11,2H,4.386,Buy-Side,CGS International Capital,Afghanistan,ActiveTrader,Academic,1,USA,9559,464.4,548.25,2.500275196,Theme,GAM,Brenna Koh,,Financials,FX/IR,FX,FX,US,USD/SGD FX Futures,USD/SGD FX Futures (Mini),BPI,19,0.5,1,LiquidityProvider,T+1,FY17
12208,12208,Theme,International Sales RM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,KOHBRENNA,NLT,Client,934.5,0,32132.95938,WMP,2024-06,USD,S009,2023,Q2,6,1H,1418.355,PTG,Schonfeld Strategic,Afghanistan,ActiveTrader,Academic,0.125,Omnibus,7,1880.82,154.8,0,Theme,Commods,Tan Say Liang,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Whole Milk Powder (WMP) Futures,Marex,22,1,1,MarketMaker,T,FY17
12208,12208,Theme,Commodities Sales,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,WANGV,Screen,Client,1386,1406.16,10069.5,WMPO,2025-05,USD,S009,2024,Q2,5,1H,0.122034557,PTG,Xinhu International Futures,Afghanistan,ActiveTrader,Academic,1,Europe,40,16964.274,1540.3245,28734.75,Theme,Tier 3,omnibus,,Commods,Commods,Dairy,Dairy,Dairy,Dairy,SGX-NZX Global Whole Milk Powder (WMP) Options,SG Securities,19,1,0.5,LiquidityProvider,T,FY23
12208,12208,Theme,GAM,ActiveBroker,ActiveTrader,LiquidityProvider,MarketMaker,GROTHK|JUDGEM,Screen,Client,13.2,0,25.5,ZACE,2021-01,USD,S888,2020,Q1,1,1H,32704.08,PTG,Millennium Capital Management,Afghanistan,ActiveBroker,Academic,1,SG ROA,18481,4756.101,25184.412,14916.32509,Theme,Commods,Kenneth Ng Say Chong,,Financials,Equity Derivatives,Equity,SSF,Indian SSF,Indian Single Stock Futures,Ambuja Cements Futures,UBS Futures,22,1,1,LiquidityProvider,T,FY22
